Date,AvgTemp,AvgTempUncertainty ,Country
01/10/1910,26.063000000000002,0.32799999999999996,Bangladesh
01/11/1910,22.365,0.187,Bangladesh
01/12/1910,17.86,0.508,Bangladesh
01/01/1911,18.773,0.449,Bangladesh
01/02/1911,19.615,0.452,Bangladesh
01/03/1911,23.82,0.392,Bangladesh
01/04/1911,26.983,0.521,Bangladesh
01/05/1911,27.656999999999996,0.595,Bangladesh
01/06/1911,27.798000000000002,0.215,Bangladesh
01/07/1911,28.084,0.38799999999999996,Bangladesh
01/08/1911,28.000999999999998,0.24600000000000002,Bangladesh
01/09/1911,27.854,0.302,Bangladesh
01/10/1911,25.881,0.228,Bangladesh
01/11/1911,22.1,0.309,Bangladesh
01/12/1911,17.476,0.647,Bangladesh
01/01/1912,18.033,0.643,Bangladesh
01/02/1912,20.971,0.544,Bangladesh
01/03/1912,24.51,0.447,Bangladesh
01/04/1912,25.629,0.529,Bangladesh
01/05/1912,27.999000000000002,0.196,Bangladesh
01/06/1912,28.296999999999997,0.266,Bangladesh
01/07/1912,27.99,0.155,Bangladesh
01/08/1912,28.105,0.16899999999999998,Bangladesh
01/09/1912,28.145,0.24100000000000002,Bangladesh
01/10/1912,26.078000000000003,0.389,Bangladesh
01/11/1912,22.368000000000002,0.282,Bangladesh
01/12/1912,18.139,0.183,Bangladesh
01/01/1913,17.724,0.28300000000000003,Bangladesh
01/02/1913,20.203,0.43799999999999994,Bangladesh
01/03/1913,23.401,0.318,Bangladesh
01/04/1913,27.820999999999998,0.615,Bangladesh
01/05/1913,27.495,0.14400000000000002,Bangladesh
01/06/1913,27.155,0.41100000000000003,Bangladesh
01/07/1913,28.201999999999998,0.184,Bangladesh
01/08/1913,27.888,0.345,Bangladesh
01/09/1913,28.019000000000002,0.32,Bangladesh
01/10/1913,26.022,0.48,Bangladesh
01/11/1913,21.773000000000003,0.414,Bangladesh
01/12/1913,17.744,0.434,Bangladesh
01/01/1914,17.621,0.655,Bangladesh
01/02/1914,20.688000000000002,0.48100000000000004,Bangladesh
01/03/1914,24.467,0.222,Bangladesh
01/04/1914,25.451,0.344,Bangladesh
01/05/1914,27.706999999999997,0.34,Bangladesh
01/06/1914,28.236,0.24100000000000002,Bangladesh
01/07/1914,28.271,0.262,Bangladesh
01/08/1914,27.984,0.395,Bangladesh
01/09/1914,27.886999999999997,0.324,Bangladesh
01/10/1914,25.394000000000002,0.29100000000000004,Bangladesh
01/11/1914,22.576,0.331,Bangladesh
01/12/1914,18.914,0.395,Bangladesh
01/01/1915,18.542,0.43700000000000006,Bangladesh
01/02/1915,20.203,0.363,Bangladesh
01/03/1915,24.293000000000003,0.45799999999999996,Bangladesh
01/04/1915,27.561,0.42700000000000005,Bangladesh
01/05/1915,27.831999999999997,0.37799999999999995,Bangladesh
01/06/1915,27.845,0.28800000000000003,Bangladesh
01/07/1915,28.316999999999997,0.305,Bangladesh
01/08/1915,28.515,0.239,Bangladesh
01/09/1915,27.941999999999997,0.265,Bangladesh
01/10/1915,27.706,0.24,Bangladesh
01/11/1915,24.334,0.428,Bangladesh
01/12/1915,18.671,0.38299999999999995,Bangladesh
01/01/1916,17.535999999999998,0.534,Bangladesh
01/02/1916,20.357,0.469,Bangladesh
01/03/1916,25.85,0.48,Bangladesh
01/04/1916,26.884,0.353,Bangladesh
01/05/1916,29.23,0.586,Bangladesh
01/06/1916,27.951,0.344,Bangladesh
01/07/1916,27.844,0.5539999999999999,Bangladesh
01/08/1916,27.994,0.397,Bangladesh
01/09/1916,27.877,0.303,Bangladesh
01/10/1916,26.482,0.22,Bangladesh
01/11/1916,22.938000000000002,0.244,Bangladesh
01/12/1916,17.899,0.46799999999999997,Bangladesh
01/01/1917,17.222,0.483,Bangladesh
01/02/1917,19.824,0.418,Bangladesh
01/03/1917,23.903000000000002,0.32899999999999996,Bangladesh
01/04/1917,27.016,0.289,Bangladesh
01/05/1917,27.615,0.414,Bangladesh
01/06/1917,27.842,0.326,Bangladesh
01/07/1917,28.006999999999998,0.48200000000000004,Bangladesh
01/08/1917,27.993000000000002,0.33299999999999996,Bangladesh
01/09/1917,27.599,0.35100000000000003,Bangladesh
01/10/1917,26.413,0.207,Bangladesh
01/11/1917,22.988000000000003,0.575,Bangladesh
01/12/1917,18.451,0.49200000000000005,Bangladesh
01/01/1918,17.043,0.614,Bangladesh
01/02/1918,19.66,0.5760000000000001,Bangladesh
01/03/1918,24.979,0.485,Bangladesh
01/04/1918,26.463,0.21899999999999997,Bangladesh
01/05/1918,27.625,0.242,Bangladesh
01/06/1918,27.021,0.386,Bangladesh
01/07/1918,28.221,0.518,Bangladesh
01/08/1918,27.677,0.289,Bangladesh
01/09/1918,28.026999999999997,0.096,Bangladesh
01/10/1918,26.278000000000002,0.237,Bangladesh
01/11/1918,22.705,0.305,Bangladesh
01/12/1918,18.061,0.358,Bangladesh
01/01/1919,18.636,0.39899999999999997,Bangladesh
01/02/1919,19.65,0.355,Bangladesh
01/03/1919,25.866999999999997,0.544,Bangladesh
01/04/1919,27.166,0.5770000000000001,Bangladesh
01/05/1919,28.529,0.526,Bangladesh
01/06/1919,28.433000000000003,0.36700000000000005,Bangladesh
01/07/1919,27.978,0.379,Bangladesh
01/08/1919,28.335,0.322,Bangladesh
01/09/1919,27.46,0.327,Bangladesh
01/10/1919,26.58,0.33299999999999996,Bangladesh
01/11/1919,22.998,0.187,Bangladesh
01/12/1919,18.37,0.359,Bangladesh
01/01/1920,18.375999999999998,0.36700000000000005,Bangladesh
01/02/1920,19.776,0.38299999999999995,Bangladesh
01/03/1920,24.059,0.364,Bangladesh
01/04/1920,26.871,0.586,Bangladesh
01/05/1920,28.074,0.314,Bangladesh
01/06/1920,28.78,0.35,Bangladesh
01/07/1920,28.48,0.314,Bangladesh
01/08/1920,28.066999999999997,0.27399999999999997,Bangladesh
01/09/1920,27.875,0.266,Bangladesh
01/10/1920,26.441999999999997,0.225,Bangladesh
01/11/1920,22.898000000000003,0.451,Bangladesh
01/12/1920,18.993,0.39799999999999996,Bangladesh
01/01/1921,18.41,0.342,Bangladesh
01/02/1921,20.049,0.233,Bangladesh
01/03/1921,25.241999999999997,0.39,Bangladesh
01/04/1921,27.224,0.45399999999999996,Bangladesh
01/05/1921,28.99,0.425,Bangladesh
01/06/1921,27.9,0.36200000000000004,Bangladesh
01/07/1921,28.236,0.452,Bangladesh
01/08/1921,28.073,0.253,Bangladesh
01/09/1921,27.913,0.264,Bangladesh
01/10/1921,25.134,0.27699999999999997,Bangladesh
01/11/1921,22.145,0.34299999999999997,Bangladesh
01/12/1921,18.682000000000002,0.423,Bangladesh
01/01/1922,18.232,0.349,Bangladesh
01/02/1922,20.638,0.297,Bangladesh
01/03/1922,25.766,0.35600000000000004,Bangladesh
01/04/1922,28.546,0.446,Bangladesh
01/05/1922,29.274,0.382,Bangladesh
01/06/1922,27.822,0.309,Bangladesh
01/07/1922,28.322,0.349,Bangladesh
01/08/1922,28.011,0.364,Bangladesh
01/09/1922,27.908,0.203,Bangladesh
01/10/1922,25.75,0.308,Bangladesh
01/11/1922,22.899,0.345,Bangladesh
01/12/1922,18.551,0.19,Bangladesh
01/01/1923,18.087,0.361,Bangladesh
01/02/1923,19.903,0.306,Bangladesh
01/03/1923,24.725,0.41700000000000004,Bangladesh
01/04/1923,27.531999999999996,0.324,Bangladesh
01/05/1923,28.364,0.307,Bangladesh
01/06/1923,28.534000000000002,0.28800000000000003,Bangladesh
01/07/1923,28.125,0.23600000000000002,Bangladesh
01/08/1923,28.006,0.40299999999999997,Bangladesh
01/09/1923,28.034000000000002,0.203,Bangladesh
01/10/1923,25.755,0.5,Bangladesh
01/11/1923,22.919,0.382,Bangladesh
01/12/1923,18.963,0.44299999999999995,Bangladesh
01/01/1924,17.987000000000002,0.27,Bangladesh
01/02/1924,20.374000000000002,0.251,Bangladesh
01/03/1924,26.465,0.285,Bangladesh
01/04/1924,28.389,0.38299999999999995,Bangladesh
01/05/1924,28.114,0.564,Bangladesh
01/06/1924,28.914,0.59,Bangladesh
01/07/1924,28.078000000000003,0.298,Bangladesh
01/08/1924,28.079,0.335,Bangladesh
01/09/1924,27.618000000000002,0.19,Bangladesh
01/10/1924,27.073,0.228,Bangladesh
01/11/1924,22.826,0.271,Bangladesh
01/12/1924,18.775,0.22699999999999998,Bangladesh
01/01/1925,16.739,0.593,Bangladesh
01/02/1925,19.009,0.625,Bangladesh
01/03/1925,24.627,0.348,Bangladesh
01/04/1925,26.874000000000002,0.313,Bangladesh
01/05/1925,27.836,0.312,Bangladesh
01/06/1925,28.403000000000002,0.33299999999999996,Bangladesh
01/07/1925,27.954,0.195,Bangladesh
01/08/1925,28.461,0.158,Bangladesh
01/09/1925,27.756,0.217,Bangladesh
01/10/1925,25.6,0.248,Bangladesh
01/11/1925,22.258000000000003,0.307,Bangladesh
01/12/1925,18.131,0.36,Bangladesh
01/01/1926,17.643,0.307,Bangladesh
01/02/1926,20.752,0.45399999999999996,Bangladesh
01/03/1926,23.929000000000002,0.301,Bangladesh
01/04/1926,26.788,0.496,Bangladesh
01/05/1926,27.955,0.439,Bangladesh
01/06/1926,28.831,0.256,Bangladesh
01/07/1926,28.046999999999997,0.231,Bangladesh
01/08/1926,28.180999999999997,0.306,Bangladesh
01/09/1926,28.009,0.22699999999999998,Bangladesh
01/10/1926,26.451,0.28800000000000003,Bangladesh
01/11/1926,22.072,0.267,Bangladesh
01/12/1926,19.182000000000002,0.281,Bangladesh
01/01/1927,17.82,0.27,Bangladesh
01/02/1927,19.79,0.294,Bangladesh
01/03/1927,23.121,0.34,Bangladesh
01/04/1927,27.475,0.325,Bangladesh
01/05/1927,27.752,0.344,Bangladesh
01/06/1927,28.521,0.177,Bangladesh
01/07/1927,28.315,0.20600000000000002,Bangladesh
01/08/1927,28.186999999999998,0.256,Bangladesh
01/09/1927,27.558000000000003,0.35200000000000004,Bangladesh
01/10/1927,26.494,0.243,Bangladesh
01/11/1927,22.531999999999996,0.396,Bangladesh
01/12/1927,19.029,0.242,Bangladesh
01/01/1928,18.118,0.484,Bangladesh
01/02/1928,20.949,0.306,Bangladesh
01/03/1928,25.488000000000003,0.212,Bangladesh
01/04/1928,27.616,0.19399999999999998,Bangladesh
01/05/1928,27.971999999999998,0.408,Bangladesh
01/06/1928,27.813000000000002,0.223,Bangladesh
01/07/1928,28.070999999999998,0.21600000000000003,Bangladesh
01/08/1928,28.177,0.255,Bangladesh
01/09/1928,28.3,0.29100000000000004,Bangladesh
01/10/1928,26.32,0.353,Bangladesh
01/11/1928,22.381999999999998,0.433,Bangladesh
01/12/1928,19.083,0.409,Bangladesh
01/01/1929,18.22,0.221,Bangladesh
01/02/1929,19.605,0.22399999999999998,Bangladesh
01/03/1929,25.165,0.424,Bangladesh
01/04/1929,27.005,0.23199999999999998,Bangladesh
01/05/1929,28.396,0.564,Bangladesh
01/06/1929,28.234,0.306,Bangladesh
01/07/1929,27.980999999999998,0.139,Bangladesh
01/08/1929,27.938000000000002,0.214,Bangladesh
01/09/1929,27.765,0.32799999999999996,Bangladesh
01/10/1929,26.061999999999998,0.22399999999999998,Bangladesh
01/11/1929,22.458000000000002,0.32299999999999995,Bangladesh
01/12/1929,18.242,0.33399999999999996,Bangladesh
01/01/1930,16.619,0.326,Bangladesh
01/02/1930,20.273,0.312,Bangladesh
01/03/1930,24.578000000000003,0.255,Bangladesh
01/04/1930,27.329,0.41100000000000003,Bangladesh
01/05/1930,28.180999999999997,0.354,Bangladesh
01/06/1930,27.781999999999996,0.335,Bangladesh
01/07/1930,28.23,0.129,Bangladesh
01/08/1930,28.046999999999997,0.158,Bangladesh
01/09/1930,28.199,0.136,Bangladesh
01/10/1930,26.278000000000002,0.29600000000000004,Bangladesh
01/11/1930,22.480999999999998,0.34299999999999997,Bangladesh
01/12/1930,18.217,0.354,Bangladesh
01/01/1931,18.992,0.353,Bangladesh
01/02/1931,20.524,0.312,Bangladesh
01/03/1931,24.439,0.336,Bangladesh
01/04/1931,28.269000000000002,0.40700000000000003,Bangladesh
01/05/1931,27.439,0.342,Bangladesh
01/06/1931,29.023000000000003,0.35,Bangladesh
01/07/1931,27.831999999999997,0.18600000000000003,Bangladesh
01/08/1931,28.67,0.17300000000000001,Bangladesh
01/09/1931,27.963,0.243,Bangladesh
01/10/1931,26.829,0.149,Bangladesh
01/11/1931,22.268,0.24100000000000002,Bangladesh
01/12/1931,19.407,0.301,Bangladesh
01/01/1932,18.590999999999998,0.37200000000000005,Bangladesh
01/02/1932,19.419,0.429,Bangladesh
01/03/1932,25.326,0.308,Bangladesh
01/04/1932,27.708000000000002,0.201,Bangladesh
01/05/1932,28.518,0.442,Bangladesh
01/06/1932,28.454,0.175,Bangladesh
01/07/1932,27.997,0.248,Bangladesh
01/08/1932,28.01,0.32799999999999996,Bangladesh
01/09/1932,28.144000000000002,0.304,Bangladesh
01/10/1932,27.019000000000002,0.235,Bangladesh
01/11/1932,23.471,0.324,Bangladesh
01/12/1932,19.192,0.237,Bangladesh
01/01/1933,16.955,0.304,Bangladesh
01/02/1933,20.701,0.341,Bangladesh
01/03/1933,25.331,0.34299999999999997,Bangladesh
01/04/1933,26.744,0.28300000000000003,Bangladesh
01/05/1933,27.671,0.255,Bangladesh
01/06/1933,28.025,0.21899999999999997,Bangladesh
01/07/1933,28.112,0.125,Bangladesh
01/08/1933,27.636999999999997,0.16899999999999998,Bangladesh
01/09/1933,28.054000000000002,0.19699999999999998,Bangladesh
01/10/1933,26.75,0.217,Bangladesh
01/11/1933,22.639,0.235,Bangladesh
01/12/1933,18.652,0.384,Bangladesh
01/01/1934,17.438,0.44299999999999995,Bangladesh
01/02/1934,19.902,0.439,Bangladesh
01/03/1934,24.921999999999997,0.254,Bangladesh
01/04/1934,27.733,0.35600000000000004,Bangladesh
01/05/1934,28.086,0.336,Bangladesh
01/06/1934,27.77,0.228,Bangladesh
01/07/1934,28.226999999999997,0.11900000000000001,Bangladesh
01/08/1934,28.195,0.20199999999999999,Bangladesh
01/09/1934,28.469,0.212,Bangladesh
01/10/1934,26.144000000000002,0.233,Bangladesh
01/11/1934,21.706,0.31,Bangladesh
01/12/1934,18.499000000000002,0.22899999999999998,Bangladesh
01/01/1935,17.232,0.25,Bangladesh
01/02/1935,20.546,0.312,Bangladesh
01/03/1935,25.105,0.29100000000000004,Bangladesh
01/04/1935,27.177,0.268,Bangladesh
01/05/1935,29.579,0.273,Bangladesh
01/06/1935,28.372,0.19399999999999998,Bangladesh
01/07/1935,28.399,0.256,Bangladesh
01/08/1935,27.589000000000002,0.239,Bangladesh
01/09/1935,28.076,0.136,Bangladesh
01/10/1935,26.576,0.233,Bangladesh
01/11/1935,22.759,0.215,Bangladesh
01/12/1935,18.453,0.28800000000000003,Bangladesh
01/01/1936,17.012999999999998,0.465,Bangladesh
01/02/1936,20.019000000000002,0.212,Bangladesh
01/03/1936,25.223000000000003,0.249,Bangladesh
01/04/1936,27.916999999999998,0.223,Bangladesh
01/05/1936,27.686,0.301,Bangladesh
01/06/1936,27.803,0.133,Bangladesh
01/07/1936,28.089000000000002,0.127,Bangladesh
01/08/1936,28.275,0.18,Bangladesh
01/09/1936,27.78,0.185,Bangladesh
01/10/1936,26.055,0.124,Bangladesh
01/11/1936,23.357,0.17800000000000002,Bangladesh
01/12/1936,19.072,0.165,Bangladesh
01/01/1937,16.457,0.22899999999999998,Bangladesh
01/02/1937,20.007,0.303,Bangladesh
01/03/1937,24.25,0.308,Bangladesh
01/04/1937,28.11,0.304,Bangladesh
01/05/1937,28.159000000000002,0.25,Bangladesh
01/06/1937,28.287,0.23199999999999998,Bangladesh
01/07/1937,28.52,0.113,Bangladesh
01/08/1937,27.873,0.13699999999999998,Bangladesh
01/09/1937,28.108,0.079,Bangladesh
01/10/1937,26.269000000000002,0.228,Bangladesh
01/11/1937,22.271,0.294,Bangladesh
01/12/1937,18.622,0.38799999999999996,Bangladesh
01/01/1938,19.099,0.298,Bangladesh
01/02/1938,19.285999999999998,0.302,Bangladesh
01/03/1938,26.29,0.20600000000000002,Bangladesh
01/04/1938,29.034000000000002,0.326,Bangladesh
01/05/1938,27.214000000000002,0.221,Bangladesh
01/06/1938,28.034000000000002,0.182,Bangladesh
01/07/1938,28.104,0.109,Bangladesh
01/08/1938,27.976999999999997,0.223,Bangladesh
01/09/1938,28.248,0.18600000000000003,Bangladesh
01/10/1938,26.706,0.235,Bangladesh
01/11/1938,21.905,0.19399999999999998,Bangladesh
01/12/1938,18.749000000000002,0.266,Bangladesh
01/01/1939,18.42,0.237,Bangladesh
01/02/1939,20.99,0.302,Bangladesh
01/03/1939,24.81,0.261,Bangladesh
01/04/1939,29.151,0.314,Bangladesh
01/05/1939,28.553,0.318,Bangladesh
01/06/1939,28.194000000000003,0.22399999999999998,Bangladesh
01/07/1939,27.944000000000003,0.146,Bangladesh
01/08/1939,28.078000000000003,0.145,Bangladesh
01/09/1939,27.909000000000002,0.14300000000000002,Bangladesh
01/10/1939,26.465,0.166,Bangladesh
01/11/1939,23.326999999999998,0.185,Bangladesh
01/12/1939,19.328,0.308,Bangladesh
01/01/1940,17.569000000000003,0.293,Bangladesh
01/02/1940,20.004,0.205,Bangladesh
01/03/1940,23.096,0.22899999999999998,Bangladesh
01/04/1940,28.127,0.212,Bangladesh
01/05/1940,28.268,0.127,Bangladesh
01/06/1940,28.441999999999997,0.171,Bangladesh
01/07/1940,28.144000000000002,0.092,Bangladesh
01/08/1940,28.159000000000002,0.16899999999999998,Bangladesh
01/09/1940,27.923000000000002,0.307,Bangladesh
01/10/1940,26.862,0.17800000000000002,Bangladesh
01/11/1940,23.916,0.361,Bangladesh
01/12/1940,19.173,0.213,Bangladesh
01/01/1941,18.054000000000002,0.282,Bangladesh
01/02/1941,20.601999999999997,0.23,Bangladesh
01/03/1941,26.499000000000002,0.237,Bangladesh
01/04/1941,28.311999999999998,0.275,Bangladesh
01/05/1941,27.941999999999997,0.19399999999999998,Bangladesh
01/06/1941,28.051,0.23600000000000002,Bangladesh
01/07/1941,28.228,0.172,Bangladesh
01/08/1941,28.553,0.179,Bangladesh
01/09/1941,28.095,0.245,Bangladesh
01/10/1941,26.141,0.11900000000000001,Bangladesh
01/11/1941,22.35,0.331,Bangladesh
01/12/1941,20.048,0.233,Bangladesh
01/01/1942,18.444000000000003,0.32,Bangladesh
01/02/1942,20.679000000000002,0.265,Bangladesh
01/03/1942,25.366999999999997,0.38799999999999996,Bangladesh
01/04/1942,27.122,0.27899999999999997,Bangladesh
01/05/1942,28.686,0.204,Bangladesh
01/06/1942,28.964000000000002,0.266,Bangladesh
01/07/1942,28.514,0.254,Bangladesh
01/08/1942,27.932,0.195,Bangladesh
01/09/1942,27.511,0.174,Bangladesh
01/10/1942,26.815,0.265,Bangladesh
01/11/1942,23.604,0.255,Bangladesh
01/12/1942,18.733,0.33,Bangladesh
01/01/1943,19.16,0.242,Bangladesh
01/02/1943,19.041,0.261,Bangladesh
01/03/1943,24.362,0.313,Bangladesh
01/04/1943,25.959,0.252,Bangladesh
01/05/1943,28.665,0.35200000000000004,Bangladesh
01/06/1943,28.125,0.223,Bangladesh
01/07/1943,28.015,0.17800000000000002,Bangladesh
01/08/1943,27.828000000000003,0.293,Bangladesh
01/09/1943,28.235,0.263,Bangladesh
01/10/1943,26.843000000000004,0.214,Bangladesh
01/11/1943,23.433000000000003,0.22,Bangladesh
01/12/1943,19.975,0.242,Bangladesh
01/01/1944,17.977,0.223,Bangladesh
01/02/1944,19.83,0.278,Bangladesh
01/03/1944,24.663,0.212,Bangladesh
01/04/1944,26.302,0.306,Bangladesh
01/05/1944,29.455,0.32899999999999996,Bangladesh
01/06/1944,28.674,0.317,Bangladesh
01/07/1944,28.189,0.292,Bangladesh
01/08/1944,28.246,0.254,Bangladesh
01/09/1944,27.984,0.245,Bangladesh
01/10/1944,26.522,0.18,Bangladesh
01/11/1944,22.391,0.212,Bangladesh
01/12/1944,19.408,0.28600000000000003,Bangladesh
01/01/1945,17.581,0.2,Bangladesh
01/02/1945,19.304000000000002,0.28600000000000003,Bangladesh
01/03/1945,25.416,0.22,Bangladesh
01/04/1945,27.159000000000002,0.21899999999999997,Bangladesh
01/05/1945,27.913,0.257,Bangladesh
01/06/1945,28.416999999999998,0.256,Bangladesh
01/07/1945,28.377,0.233,Bangladesh
01/08/1945,28.156,0.248,Bangladesh
01/09/1945,28.401999999999997,0.154,Bangladesh
01/10/1945,25.883000000000003,0.126,Bangladesh
01/11/1945,22.711,0.335,Bangladesh
01/12/1945,18.499000000000002,0.374,Bangladesh
01/01/1946,18.4,0.23199999999999998,Bangladesh
01/02/1946,22.108,0.349,Bangladesh
01/03/1946,25.101,0.46799999999999997,Bangladesh
01/04/1946,25.555999999999997,0.24,Bangladesh
01/05/1946,27.853,0.162,Bangladesh
01/06/1946,28.261,0.209,Bangladesh
01/07/1946,28.055999999999997,0.183,Bangladesh
01/08/1946,28.359,0.259,Bangladesh
01/09/1946,28.093000000000004,0.165,Bangladesh
01/10/1946,25.848000000000003,0.172,Bangladesh
01/11/1946,23.412,0.299,Bangladesh
01/12/1946,19.408,0.231,Bangladesh
01/01/1947,18.272000000000002,0.309,Bangladesh
01/02/1947,20.514,0.38,Bangladesh
01/03/1947,25.241,0.354,Bangladesh
01/04/1947,28.72,0.273,Bangladesh
01/05/1947,28.601999999999997,0.21,Bangladesh
01/06/1947,28.59,0.254,Bangladesh
01/07/1947,28.123,0.152,Bangladesh
01/08/1947,28.238000000000003,0.24,Bangladesh
01/09/1947,27.962,0.157,Bangladesh
01/10/1947,25.838,0.141,Bangladesh
01/11/1947,22.993000000000002,0.263,Bangladesh
01/12/1947,19.63,0.20800000000000002,Bangladesh
01/01/1948,18.849,0.261,Bangladesh
01/02/1948,20.487,0.135,Bangladesh
01/03/1948,24.715999999999998,0.31,Bangladesh
01/04/1948,27.171,0.217,Bangladesh
01/05/1948,27.677,0.32899999999999996,Bangladesh
01/06/1948,28.635,0.364,Bangladesh
01/07/1948,28.029,0.261,Bangladesh
01/08/1948,28.089000000000002,0.26899999999999996,Bangladesh
01/09/1948,28.055,0.226,Bangladesh
01/10/1948,26.079,0.138,Bangladesh
01/11/1948,23.275,0.152,Bangladesh
01/12/1948,18.572,0.28,Bangladesh
01/01/1949,18.447,0.255,Bangladesh
01/02/1949,20.042,0.257,Bangladesh
01/03/1949,25.193,0.335,Bangladesh
01/04/1949,25.519000000000002,0.239,Bangladesh
01/05/1949,27.049,0.27,Bangladesh
01/06/1949,28.22,0.262,Bangladesh
01/07/1949,28.019000000000002,0.134,Bangladesh
01/08/1949,28.121,0.19699999999999998,Bangladesh
01/09/1949,28.189,0.243,Bangladesh
01/10/1949,27.325,0.155,Bangladesh
01/11/1949,22.311999999999998,0.19899999999999998,Bangladesh
01/12/1949,17.486,0.24600000000000002,Bangladesh
01/01/1950,18.404,0.19699999999999998,Bangladesh
01/02/1950,20.039,0.23199999999999998,Bangladesh
01/03/1950,24.62,0.265,Bangladesh
01/04/1950,27.846,0.457,Bangladesh
01/05/1950,28.802,0.27,Bangladesh
01/06/1950,28.217,0.17800000000000002,Bangladesh
01/07/1950,28.183000000000003,0.248,Bangladesh
01/08/1950,27.593000000000004,0.2,Bangladesh
01/09/1950,28.469,0.175,Bangladesh
01/10/1950,26.627,0.124,Bangladesh
01/11/1950,22.434,0.376,Bangladesh
01/12/1950,19.01,0.278,Bangladesh
01/01/1951,17.676,0.221,Bangladesh
01/02/1951,20.646,0.132,Bangladesh
01/03/1951,25.25,0.18,Bangladesh
01/04/1951,27.397,0.332,Bangladesh
01/05/1951,28.561,0.17800000000000002,Bangladesh
01/06/1951,28.289,0.506,Bangladesh
01/07/1951,28.028000000000002,0.243,Bangladesh
01/08/1951,28.566,0.154,Bangladesh
01/09/1951,28.441999999999997,0.34299999999999997,Bangladesh
01/10/1951,27.197,0.21100000000000002,Bangladesh
01/11/1951,23.364,0.32899999999999996,Bangladesh
01/12/1951,19.97,0.266,Bangladesh
01/01/1952,18.803,0.256,Bangladesh
01/02/1952,21.76,0.201,Bangladesh
01/03/1952,23.997,0.22699999999999998,Bangladesh
01/04/1952,27.272,0.242,Bangladesh
01/05/1952,27.88,0.191,Bangladesh
01/06/1952,28.67,0.233,Bangladesh
01/07/1952,28.029,0.157,Bangladesh
01/08/1952,28.248,0.129,Bangladesh
01/09/1952,27.958000000000002,0.179,Bangladesh
01/10/1952,27.029,0.184,Bangladesh
01/11/1952,23.296,0.28600000000000003,Bangladesh
01/12/1952,18.968,0.21899999999999997,Bangladesh
01/01/1953,17.61,0.188,Bangladesh
01/02/1953,21.421999999999997,0.213,Bangladesh
01/03/1953,26.136,0.171,Bangladesh
01/04/1953,28.335,0.10099999999999999,Bangladesh
01/05/1953,28.495,0.145,Bangladesh
01/06/1953,28.118000000000002,0.257,Bangladesh
01/07/1953,27.994,0.218,Bangladesh
01/08/1953,28.42,0.18,Bangladesh
01/09/1953,27.954,0.084,Bangladesh
01/10/1953,26.55,0.16399999999999998,Bangladesh
01/11/1953,22.916,0.11699999999999999,Bangladesh
01/12/1953,20.487,0.20199999999999999,Bangladesh
01/01/1954,17.271,0.336,Bangladesh
01/02/1954,22.28,0.285,Bangladesh
01/03/1954,25.458000000000002,0.34600000000000003,Bangladesh
01/04/1954,29.125999999999998,0.27699999999999997,Bangladesh
01/05/1954,29.136999999999997,0.175,Bangladesh
01/06/1954,27.546,0.252,Bangladesh
01/07/1954,28.090999999999998,0.231,Bangladesh
01/08/1954,28.228,0.157,Bangladesh
01/09/1954,28.423000000000002,0.22399999999999998,Bangladesh
01/10/1954,25.824,0.141,Bangladesh
01/11/1954,21.948,0.204,Bangladesh
01/12/1954,19.180999999999997,0.29100000000000004,Bangladesh
01/01/1955,18.022000000000002,0.253,Bangladesh
01/02/1955,20.354,0.312,Bangladesh
01/03/1955,25.753,0.21899999999999997,Bangladesh
01/04/1955,27.211,0.27899999999999997,Bangladesh
01/05/1955,28.844,0.3,Bangladesh
01/06/1955,28.3,0.201,Bangladesh
01/07/1955,27.7,0.18899999999999997,Bangladesh
01/08/1955,27.711,0.214,Bangladesh
01/09/1955,28.228,0.203,Bangladesh
01/10/1955,27.099,0.239,Bangladesh
01/11/1955,23.430999999999997,0.259,Bangladesh
01/12/1955,18.549,0.251,Bangladesh
01/01/1956,18.145,0.32299999999999995,Bangladesh
01/02/1956,19.948,0.265,Bangladesh
01/03/1956,25.489,0.235,Bangladesh
01/04/1956,28.021,0.225,Bangladesh
01/05/1956,28.371,0.344,Bangladesh
01/06/1956,27.361,0.185,Bangladesh
01/07/1956,27.941999999999997,0.184,Bangladesh
01/08/1956,28.068,0.20600000000000002,Bangladesh
01/09/1956,27.754,0.21100000000000002,Bangladesh
01/10/1956,26.644000000000002,0.14800000000000002,Bangladesh
01/11/1956,22.944000000000003,0.29600000000000004,Bangladesh
01/12/1956,19.256,0.359,Bangladesh
01/01/1957,18.415,0.405,Bangladesh
01/02/1957,19.567999999999998,0.46299999999999997,Bangladesh
01/03/1957,24.208000000000002,0.386,Bangladesh
01/04/1957,28.412,0.469,Bangladesh
01/05/1957,29.638,0.345,Bangladesh
01/06/1957,28.581999999999997,0.41100000000000003,Bangladesh
01/07/1957,28.212,0.34299999999999997,Bangladesh
01/08/1957,28.603,0.7040000000000001,Bangladesh
01/09/1957,28.47,0.45799999999999996,Bangladesh
01/10/1957,26.475,0.21600000000000003,Bangladesh
01/11/1957,22.866,0.267,Bangladesh
01/12/1957,19.575,0.157,Bangladesh
01/01/1958,19.669,0.26899999999999996,Bangladesh
01/02/1958,20.633000000000003,0.354,Bangladesh
01/03/1958,25.688000000000002,0.264,Bangladesh
01/04/1958,28.557,0.255,Bangladesh
01/05/1958,29.101999999999997,0.38799999999999996,Bangladesh
